provider,title,description,url,thumbnail,author,price,level,category,score,durationInMinutes,skills,lastUpdated
inflearn,인프콘 2022 다시보기,"인프런의 첫 오프라인 콘퍼런스, 인프콘 2022에서 진행된 오프닝 및 발표 세션을 영상으로 다시 보실 수 있습니다.",https://www.inflearn.com/course/infcon2022,https://cdn.inflearn.com/public/courses/329211/cover/ea485515-6665-4e5c-acd7-157c2b8b08f3/infcon-apply-main.png,인프런,무료,입문,"교양 · 기타, 기타",4.9,16:31,INFCON,2022/09
udemy,제대로 배우는 김쌤의 C 프로그래밍,C 언어 기본 문법과 절자 지향 프로그램의 개념에 대한 학습을 통해 간단한 콘솔 프로그램을 개발할 수 있습니다.,https://www.inflearn.com/course/김쌤-c-프로그래밍,https://cdn.inflearn.com/public/courses/331868/cover/bafb73cc-1ce0-45b3-9127-8dd953afac6c/C basic-002.jpg,lectopia1,"₩55,000",입문,프로그래밍 언어,,28:10,C,2023/09
inflearn,[DevOps 정석 3] GitHub Actions으로 제대로 구축하는 CI,"GitHub Actions를 기반으로 CI를 어떻게 구성하는지, 그리고 CI 안에는 어떠한 내용들이 담겨야 하는지에 대한 학습을 진행하며, Google DevOps Report 2022에서 화두가 되었던 SLSA Framework을 통한 검증에 대한 부분을 학습할 수 있습니다.",https://www.inflearn.com/course/데브옵스-정석-깃헙액션-ci,https://cdn.inflearn.com/public/courses/330205/cover/1fb88cde-cf81-4402-bd78-67246dd4010f/330205-eng.jpg,JeongSuk Lee,"₩198,000",초급,데브옵스 · 인프라,,6:34,"github-actions,CI/CD,continuous-integration,SonarQube",2023/01
udemy,Node.js에 TypeScript 적용하기(feat. NodeBird),"Node.js에 타입스크립트를 적용해보고, 기존 npm 패키지에 타이핑을 추가하거나, 직접 타입스크립트 라이브러리를 만들어봅시다.",https://www.inflearn.com/course/nodejs-typescript-적용,https://cdn.inflearn.com/public/course-325201-cover/98435f55-996d-4fc0-9337-a7d07edacd03,조현영,"₩29,700",중급이상,"백엔드, 웹 개발",4.6,5:16,"Node.js,웹앱,TypeScript",2020/09
inflearn,Vue로 Nodebird SNS 만들기,Vue와 Nuxt 프레임워크를 사용해 SNS 서비스를 만듭니다. 서비스에 필요한 풀스택 지식을 학습합니다.,https://www.inflearn.com/course/vue-nodebird-sns,https://cdn.inflearn.com/public/courses/324065/course_cover/b01af869-40f4-47a3-bdb7-52c5d43b8d10/%E1%84%8C%E1%85%A9%E1%84%92%E1%85%A7%E1%86%AB%E1%84%8B%E1%85%A7%E1%86%BC_%E1%84%87%E1%85%B2sns.png,조현영,"₩66,000",중급이상,"프론트엔드, 웹 개발",4.8,15:11,"Vue.js,Node.js,AWS,MySQL,Vuex",2019/09
udemy,하루만에 배우는 express with AWS,"👩🏻‍💻하루 만에 배우는 expressjs 강의입니다. 여러분은 결과물을 무조건 들고 가며, 글이 아닌 시각적인 시퀀스다이어그램으로 로직 위주로 설명을 진행합니다.",https://www.inflearn.com/course/하루만에-만드는-express-aws,https://cdn.inflearn.com/public/courses/331192/cover/2a654d2d-4915-430d-823b-88509fea0188/main-9.png,양동준,"₩33,000",초급,백엔드,5.0,7:12,"Express,Node.js,MongoDB,PostgreSQL",2023/07
inflearn,"만들면서 배우는 프론트엔드 DO IT 코딩 (Next.js, Typescript)","겉만 멋진 서비스 말고 사용자를 만나서 피드백 받을 수 있는 서비스를 만들 수 있습니다.
udemy,https://www.inflearn.com/course/만들면서-배우는-프론트엔드,https://cdn.inflearn.com/public/courses/329080/cover/c7af9560-eced-48dd-af9e-66b2e8ee17bc/329080-eng.jpg,totuworld,"₩99,000",초급,"프론트엔드, 웹 개발",4.6,5:41,Next.js,2023/02
inflearn,라인 파이낸셜 출신 개발자와 리액트로 실무 서비스 제작하기,"강의를 모두 듣고 나면, 스스로 하나의 웹서비스를 개발할 수 있는 역량을 갖게 됩니다.",https://www.inflearn.com/course/리액트-실무서비스-제작하기,https://cdn.inflearn.com/public/courses/331070/cover/f028bcd1-ef80-4620-97c2-d9f069279826/331070-eng.png,스터디파이,"₩324,500₩259,600",초급,"프론트엔드, 웹 개발",,19:48,"React,Node.js,Redux,Sass,swr",2023/05
udemy,Only Javascript만으로 배우는 하이브리드앱 패키징,본 강의는 웹 서비스 개발 기술인 Javascript를 사용하여 모바일 환경의 여러 가지 네이티브 앱 기능을 빠르게 만들 수 있는 방법에 대해 배우고 스토어 출시 과정까지 학습할 수 있는 강의입니다.,https://www.inflearn.com/course/javascript만으로-배우는-하이브리드앱-패키징,https://cdn.inflearn.com/public/courses/330841/cover/0cf1927c-b1c7-4788-a5cd-019ebfd9ca81/appcake-hybridapp.png,노란창문,"₩165,000",초급,"웹 개발, 모바일 앱 개발",,5:35,"하이브리드 앱,JavaScript,Android,iOS,cordova",2023/06
inflearn,"최고의 프론트엔드 CSS Frameworks, UIkit","부트스트랩(Bootstrap)과 함께 대표적인 CSS Frameworks인 UIkit을 기초부터 활용까지 체계적으로 배우실 수 있습니다. 퍼블리셔 취업을 위해 잘 만들어진 개인 포트폴리오 홈페이지가 반드시 필요합니다. 개인 포트폴리오 홈페이지에서 포트폴리오 결과물을 세련되게 보여주기 위해 Slideshow, Slider, Lightbox, Full Screen Modal, Filter 등 UIkit 컴포넌트의 상세한 사용법과 실전 제작에 활용하는 퍼블리싱 스킬과 노하우를 배울 수 있습니다.",https://www.inflearn.com/course/css-프레임워크-uikit-코딩웍스,https://cdn.inflearn.com/public/courses/328132/cover/c9a31d84-9d9c-451d-bd47-58d20bd05b40/328132-eng.png,코딩웍스(Coding Works),"₩49,500",초급,"웹 개발, 웹 퍼블리싱, 프론트엔드",5.0,16:55,"HTML/CSS,포트폴리오",2023/02
udemy,[초급] 40분만에 훑어보는 Sass,복잡하고 낯설기에 뒷전으로 미뤄진 Sass를 40분 컷! 빠른 시간내에 훑어보세요! :),https://www.inflearn.com/course/초급-30분-sass,https://cdn.inflearn.com/public/courses/327348/cover/1bcbc86c-d3cb-444a-9d03-4c0597b2e642/썸네일_Sass_fin.png,The Oreum,"₩5,500",초급,"프로그래밍 언어, 프론트엔드",4.9,00:51,Sass,2023/03
inflearn,반응형 웹사이트 포트폴리오(App Official Landing Website),"반응형 웹사이트 포트폴리오(App Official Landing) 제작 과정은 HTML+CSS+JQUERY 퍼블리싱으로 반응형 웹사이트 전체 제작과정을 통해 퍼블리싱 중급 실력으로 가는 기본기를 단단히 하고 실전 퍼블리싱의 노하우를 갖게 됩니다. 특히, 웹사이트 전체 제작과정을 충분한 설명과 실전 작업으로 경험하고 개인 포트폴리오 웹사이트 제작에 자신감을 갖게 됩니다. 필수로 사용해야 하는 제이쿼리 플러그인으로 Scroll Reveal Animation과 Slick 슬라이더 사용법을 학습합니다. 반응형 제작 방식은 기존 방식의 float와 position을 이용한 반응형 레이아웃 제작 방식으로 제작합니다. 하지만 어느 특정 요소에서는 Flex를 사용하는 부분도 있습니다.",https://www.inflearn.com/course/반응형웹-포트폴리오-퍼블리싱,https://cdn.inflearn.com/public/courses/326429/cover/5eaaba86-fd92-4d26-a3cc-776c614910d6,코딩웍스(Coding Works),"₩61,600",초급,"웹 개발, 웹 퍼블리싱, 프론트엔드",5.0,23:47,"HTML/CSS,jQuery,반응형 웹",2021/07
udemy,플렉스(Flex) 반응형 웹사이트 포트폴리오(The World's Best Cities),플렉스(Flex) 반응형 웹사이트 퍼블리싱 제작과정을 통해 퍼블리싱 중급 실력으로 가는 기본기를 단단히 할 수 있습니다. 또한 플렉스(Flex) 기초부터 응용 나아가 실전 UI 제작 강의가 충실합니다. 플렉스(Flex) 이론과 실전예제 그리고 반응형 웹사이트 제작과정이 20시간 이상으로 실전 경험 못지 않은 실력과 자신감을 갖게 됩니다.,https://www.inflearn.com/course/플렉스-반응형웹-포트폴리오,https://cdn.inflearn.com/public/course-325884-cover/52b98ccd-7b1d-4d96-a9ec-40d5b4007a74,코딩웍스(Coding Works),"₩55,000",초급,"웹 개발, 웹 퍼블리싱, 프론트엔드",5.0,23:40,"Flex,반응형 웹",2021/07
inflearn,Kevin의 알기 쉬운 RxJava 1부,"리액티브 프로그래밍이라는 진입 장벽을 넘고 싶으신가요?
udemy,https://www.inflearn.com/course/자바-리액티브프로그래밍-1,https://cdn.inflearn.com/public/course-325253-cover/5a043084-7a84-489e-b2a5-aa65967f0ac0,Kevin,"₩44,000",초급,프로그래밍 언어,4.9,7:30,"함수형 프로그래밍,RxJava,Reactive Streams,Reactive Programming",2020/08
inflearn,소프트웨어 개발 7가지 기본 원칙: 최고의 프로그래머가 되는 방법,소프트웨어 품질은 습관입니다! 이 강의를 통해 기업이 원하는 최고의 프로그래머가 되는 방법을 배울 수 있을 것입니다.,https://www.inflearn.com/course/소프트웨어-개발-기본-원칙,https://cdn.inflearn.com/public/courses/330479/cover/6a314e67-2277-4e90-8bf9-6850f090f61d/poster.png,드라진,"₩22,000",초급,교양 · 기타,,1:30,"알고리즘,C,소프트웨어 설계,소프트웨어 테스트,코딩 테스트",2023/03
udemy,ChatGPT 100% 활용하여 배우는 파이썬 기초 A to Z,"ChatGPT를 100% 활용하여 파이썬을 처음부터 배웁니다. 채팅의 재미를 느끼면서 동시에 코딩의 재미도 느낄 수 있습니다.
또한, 파이썬 기초 문제 풀이를 통해, 기존에 얕게 배웠던 개념들이 자연스럽게 정리되도록 도와주는 강의입니다.",https://www.inflearn.com/course/파이썬-기초-문제풀이-교양시험,https://cdn.inflearn.com/public/courses/329761/cover/9e7deafc-6278-4d13-a830-5ffe07e0a1a6/329761-eng-2.png,고카,"₩44,000",입문,"프로그래밍 언어, 알고리즘 · 자료구조",5.0,8:41,"Python,알고리즘,ChatGPT",2023/03
udemy,따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 03,"유니티에 대한 기반 지식을 다진 이후 ""이제 무엇을 해야 할까?"" 고민하는 초보자 대상의 강의입니다. 게임의 규모가 크지 않은 하이퍼 캐주얼 게임 (Hyper Casual Game)을 제작해 보며 짧지만 강렬하게 해당 게임의 핵심 코드를 학습할 수 있습니다. (강의에 사용되는 모든 리소스, PDF 자료를 제공하고 있습니다.)",https://www.inflearn.com/course/고박사-하이퍼캐쥬얼-3,https://cdn.inflearn.com/public/courses/329183/cover/317779d2-20ec-4ff3-931e-570ec80b85c1/329183-eng.png,고박사,"₩44,000",초급,"게임 프로그래밍, 게임 개발",5.0,3:18,"C#,Unity",2022/08
inflearn,습관부터 바꿔주는 React 기초,개발 공부를 하고 싶지만 공부법을 몰라 강의를 찾아보고 계시는 여러분을 위해 전부 준비해봤어요.,https://www.inflearn.com/course/습관부터-리액트-기초,https://cdn.inflearn.com/public/courses/330149/cover/5e0b236c-7433-4d9b-b8dc-e7178e80359d/330149-eng.png,MayB,"₩33,000₩26,400",입문,"프론트엔드, 웹 개발",4.3,13:44,"React,HTML/CSS,JavaScript",2023/01
udemy,"OpenGL 쉐이더 (3) shader 3D 그래픽스 - 애니메이션 원리, depth 개념, Z 버퍼","✅ 전체 (1) ~ (8)의 시리즈 중, (3) 애니메이션 원리, depth 개념, Z 버퍼 ✅ OpenGL, 3D 그래픽스 프로그래밍, 기초 이론부터 ✅ 고급 GLSL 쉐이더 코드 (벡터, 행렬, 블린-퐁 쉐이딩, 텍스처 매핑) 까지 다룹니다.",https://www.inflearn.com/course/opengl-쉐이더-3d-그래픽스-프로그래밍-3,https://cdn.inflearn.com/public/courses/330735/cover/c17994b2-171c-427f-a65b-11d13d8a2d9e/슬라이드3.JPG,드립커피+한모금더,"₩26,400₩21,120",초급,"교양 · 기타, 게임 프로그래밍",5.0,3:34,"OpenGL,glsl",2023/05
inflearn,"OpenGL 쉐이더 (1) shader 3D 그래픽스 - 3D 그래픽스, OpenGL, 콜백 함수, 컬러 이론","✅ 전체 (1) ~ (8)의 시리즈 중, (1) 3D 그래픽스, OpenGL, 콜백 함수, 컬러 이론 ✅ OpenGL, 3D 그래픽스 프로그래밍, 기초 이론부터 ✅ 고급 GLSL 쉐이더 코드 (벡터, 행렬, 블린-퐁 쉐이딩, 텍스처 매핑) 까지 다룹니다.",https://www.inflearn.com/course/opengl-쉐이더-3d-그래픽스-프로그래밍-1,https://cdn.inflearn.com/public/courses/330660/cover/05588156-bd50-4398-a1ac-40d27e2623e9/슬라이드1.JPG,드립커피+한모금더,"₩26,400₩21,120",초급,"교양 · 기타, 게임 프로그래밍",5.0,3:35,"OpenGL,computer-graphics,C++",2023/05
udemy,"컴퓨터 과학 (3): 컴퓨터 구조 - 논리회로, 폰 노이만 구조, CPU, 어셈블리","✅ 전체 (1) ~ (7)의 시리즈 중, (3) 컴퓨터 구조, 논리회로, 폰 노이만 구조, CPU, 어셈블리 ✅ CS101 시리즈 강의 - 컴퓨터의 기초 이론부터 ✅최신 실전 예제까지 - 폭넓은 기초 지식 제공",https://www.inflearn.com/course/컴퓨터기초-게이트-3,https://cdn.inflearn.com/public/courses/330655/cover/0de92e50-b530-4396-a19a-63715c69d248/슬라이드3.JPG,드립커피+한모금더,"₩13,200₩9,900",입문,교양 · 기타,,3:5,"cpu,assembly-language",2023/05
inflearn,타입스크립트의 모든 것,"Node.js 진영의 표준, TypeScript 어떻게 쓰고 계신가요? 타입 주석만 달고 계신다면 진짜 타입스크립트가 아닙니다.
udemy,https://www.inflearn.com/course/타입스크립트-기초부터-응용까지,https://cdn.inflearn.com/public/courses/329966/cover/07c6fad3-76e1-4a57-b70a-1cebadfe8e27/typescript-c.png,yongsoocho,"₩29,700",초급,"프로그래밍 언어, 웹 개발",5.0,7:56,"TypeScript,NestJS,Deno",2023/06
inflearn,SwiftUI - iOS14 퍼펙트 가이드,SwiftUI를 제대로 다루기 위한 제대로 된 강의! (iOS14 완벽대응),https://www.inflearn.com/course/swift-ui-ios14,https://cdn.inflearn.com/public/course-326064-cover/9b29a803-cd2b-419b-bdda-d5d9cc1209dd,iOS Developer - 이정,"₩88,000",초급,모바일 앱 개발,4.6,15:8,"SwiftUI,iOS",2020/10
udemy,React Router 완전 정복,React 로 SPA를 만드는 모든 사람들에게 필수인 React Router를 함께 정복해보아요 💪,https://www.inflearn.com/course/react-router-완전정복,https://cdn.inflearn.com/public/courses/331657/cover/cc963eaf-dcd2-44ce-876a-d36921304452/331657-eng.png,이웅재,"₩55,000₩44,000",초급,"프론트엔드, 웹 개발",,1:56,"react-router-dom,react-router,React,SPA",2023/09
inflearn,Terraform Associate 시험으로 배우는 Terraform 기초,HashiCorp Certified: Terraform Associate (003) 시험 내용을 바탕으로 하여 Terraform의 이론과 실전을 학습합니다.,https://www.inflearn.com/course/테라폼003-시험-기초,https://cdn.inflearn.com/public/courses/331582/cover/6dbb00cb-1638-4d91-8fb6-07cf4726045b/331582-eng.png,JeongSuk Lee,"₩55,000",초급,"데브옵스 · 인프라, 자격증",,4:50,Terraform,2023/09
udemy,모두를 위한 모두의 EVM 블록체인 BApp 개발 - 입문,"이 강의를 통해 ERC20(Coin), ERC721(NFT) 사용법과 간단한 NFT Presale 서비스를 만들어봅니다.
Opensea와 Metamask 사용법을 익히고 개발 노하우와 이론에 관련한 지식도 나눠드립니다.",https://www.inflearn.com/course/모두의-evm-블록체인-bapp-개발,https://cdn.inflearn.com/public/courses/330837/cover/c903825a-3370-43be-832b-5e3600cb4f69/blockchain_dev_basic_thumbnail-001.png,모꾼티비,"₩49,500",입문,"블록체인, 교양 · 기타",,6:54,"블록체인,Smart Contract,NFT",2023/05
udemy,[DevOps 정석 1] Monolith to Microservice 전환 with Spring/Python/Node.js와 Strangler Fig 패턴,기존 레거시 모놀리스 시스템을 마이크로서비스 아키텍처로 전환하는 과정을 실습을 통해 알아봅니다. 총 2회까지 지식공유자의 코드 리뷰도 함께 받아보실 수 있습니다!,https://www.inflearn.com/course/데브옵스-정석-msa-1,https://cdn.inflearn.com/public/courses/329980/cover/7687ff1a-6346-4e04-b2be-ceac51d6a1cc/329980-eng.jpg,JeongSuk Lee,"₩165,000",초급,"데브옵스 · 인프라, 백엔드",,5:21,"MSA,TDD",2022/12
inflearn,"안전한 웹 사이트 제작을 위한, 웹 보안 원 포인트 레슨",본 강의를 통해 안전한 웹 서비스를 제작하는 방법을 익힐 수 있습니다.,https://www.inflearn.com/course/웹보안-안전-원포인트,https://cdn.inflearn.com/public/courses/329033/cover/abbcf9ae-2de2-44ba-a21d-306042cf37eb/329033-eng.png,크리핵티브,"₩33,000",초급,"보안, 웹 개발",,5:25,,2022/07
udemy,파이썬 코딩 기초에서 고급까지 무조건 따라하기,이 강의를 통해 파이썬이 왜 가장 인기 있는 프로그래밍 언어인지 알게 될 것입니다. 인공지능부터 웹 개발까지 다양한 영역에서 무궁무진한 가능성을 보여주는 파이썬 언어의 습득은 개인의 잠재력을 크게 올릴 수 있는 기회가 될 것입니다.,https://www.inflearn.com/course/파이썬-코딩-기초-고급,https://cdn.inflearn.com/public/courses/328931/cover/ef83914f-914e-4457-bc02-42da21e87a7a/YJO_4.jpg,YoungJea Oh,"₩66,000",입문,프로그래밍 언어,4.6,23:46,"Python,Pandas,Anaconda,Flask",2023/01
